timestamp,parking_lot_id,latitude,longitude,capacity,occupancy,queue_length,vehicle_type,traffic,is_special_day
2016-10-13 08:31:00,BHMEURBRD01,26.14901995,91.7395035,470,218,1,bike,2.0,0
2016-10-13 09:31:00,BHMEURBRD01,26.14901995,91.7395035,470,342,2,cycle,2.0,0
2016-10-13 09:57:00,BHMEURBRD01,26.14901995,91.7395035,470,376,3,car,2.0,0
2016-10-13 12:31:00,BHMEURBRD01,26.14901995,91.7395035,470,440,8,truck,9.0,0
2016-10-13 13:04:00,BHMEURBRD01,26.14901995,91.7395035,470,436,7,car,9.0,0
2016-10-13 13:31:00,BHMEURBRD01,26.14901995,91.7395035,470,433,7,car,9.0,0
2016-10-13 15:04:00,BHMEURBRD01,26.14901995,91.7395035,470,408,2,car,2.0,0
2016-10-13 15:31:00,BHMEURBRD01,26.14901995,91.7395035,470,390,3,car,2.0,0
2016-10-13 16:31:00,BHMEURBRD01,26.14901995,91.7395035,470,322,2,cycle,2.0,0
2016-10-14 08:27:00,BHMEURBRD01,26.14901995,91.7395035,470,170,1,car,2.0,0
2016-10-14 09:01:00,BHMEURBRD01,26.14901995,91.7395035,470,252,2,bike,2.0,0
2016-10-14 09:27:00,BHMEURBRD01,26.14901995,91.7395035,470,283,2,car,2.0,0
2016-10-14 10:01:00,BHMEURBRD01,26.14901995,91.7395035,470,317,3,car,2.0,0
2016-10-14 12:01:00,BHMEURBRD01,26.14901995,91.7395035,470,368,8,car,9.0,0
2016-10-14 12:27:00,BHMEURBRD01,26.14901995,91.7395035,470,366,8,truck,9.0,0
2016-10-14 13:01:00,BHMEURBRD01,26.14901995,91.7395035,470,370,8,car,9.0,0
2016-10-14 13:27:00,BHMEURBRD01,26.14901995,91.7395035,470,378,7,cycle,9.0,0
2016-10-14 14:34:00,BHMEURBRD01,26.14901995,91.7395035,470,364,6,car,9.0,0
2016-10-14 15:01:00,BHMEURBRD01,26.14901995,91.7395035,470,341,2,car,2.0,0
2016-10-14 15:27:00,BHMEURBRD01,26.14901995,91.7395035,470,334,2,car,2.0,0
2016-10-14 16:01:00,BHMEURBRD01,26.14901995,91.7395035,470,325,2,car,2.0,0
2016-10-14 16:34:00,BHMEURBRD01,26.14901995,91.7395035,470,292,2,car,2.0,0
2016-10-15 08:01:00,BHMEURBRD01,26.14901995,91.7395035,470,42,1,truck,2.0,0
2016-10-15 08:34:00,BHMEURBRD01,26.14901995,91.7395035,470,52,1,car,2.0,0
2016-10-15 09:01:00,BHMEURBRD01,26.14901995,91.7395035,470,58,2,cycle,2.0,0
2016-10-15 09:27:00,BHMEURBRD01,26.14901995,91.7395035,470,61,2,cycle,2.0,0
2016-10-15 10:01:00,BHMEURBRD01,26.14901995,91.7395035,470,72,3,bike,2.0,0
2016-10-15 10:27:00,BHMEURBRD01,26.14901995,91.7395035,470,91,2,bike,2.0,0
2016-10-15 11:01:00,BHMEURBRD01,26.14901995,91.7395035,470,94,6,cycle,9.0,0
2016-10-15 12:01:00,BHMEURBRD01,26.14901995,91.7395035,470,109,6,car,9.0,0
2016-10-15 12:27:00,BHMEURBRD01,26.14901995,91.7395035,470,108,6,car,9.0,0
2016-10-15 13:01:00,BHMEURBRD01,26.14901995,91.7395035,470,117,6,bike,9.0,0
2016-10-15 13:34:00,BHMEURBRD01,26.14901995,91.7395035,470,124,6,car,9.0,0
2016-10-15 14:27:00,BHMEURBRD01,26.14901995,91.7395035,470,144,5,car,9.0,0
2016-10-15 15:01:00,BHMEURBRD01,26.14901995,91.7395035,470,152,3,truck,2.0,0
2016-10-15 15:27:00,BHMEURBRD01,26.14901995,91.7395035,470,167,3,cycle,2.0,0
2016-10-15 16:01:00,BHMEURBRD01,26.14901995,91.7395035,470,172,2,car,2.0,0
2016-10-15 16:27:00,BHMEURBRD01,26.14901995,91.7395035,470,167,2,car,2.0,0
2016-10-16 08:04:00,BHMEURBRD01,26.14901995,91.7395035,470,40,2,car,2.0,1
2016-10-16 09:01:00,BHMEURBRD01,26.14901995,91.7395035,470,76,3,bike,2.0,1
2016-10-16 09:27:00,BHMEURBRD01,26.14901995,91.7395035,470,90,2,car,2.0,1
2016-10-16 10:04:00,BHMEURBRD01,26.14901995,91.7395035,470,116,4,car,2.0,1
2016-10-16 11:27:00,BHMEURBRD01,26.14901995,91.7395035,470,149,8,car,9.0,1
2016-10-16 12:27:00,BHMEURBRD01,26.14901995,91.7395035,470,169,9,car,9.0,1
2016-10-16 13:01:00,BHMEURBRD01,26.14901995,91.7395035,470,189,9,car,9.0,1
2016-10-16 13:27:00,BHMEURBRD01,26.14901995,91.7395035,470,193,9,car,9.0,1
2016-10-16 14:34:00,BHMEURBRD01,26.14901995,91.7395035,470,200,7,car,9.0,1
2016-10-16 15:01:00,BHMEURBRD01,26.14901995,91.7395035,470,190,3,car,2.0,1
2016-10-16 15:57:00,BHMEURBRD01,26.14901995,91.7395035,470,202,3,bike,2.0,1
2016-10-16 16:31:00,BHMEURBRD01,26.14901995,91.7395035,470,178,2,truck,2.0,1
2016-10-17 08:01:00,BHMEURBRD01,26.14901995,91.7395035,470,123,2,car,2.0,0
2016-10-17 08:27:00,BHMEURBRD01,26.14901995,91.7395035,470,189,2,cycle,2.0,0
2016-10-17 09:01:00,BHMEURBRD01,26.14901995,91.7395035,470,265,2,car,2.0,0
2016-10-17 09:27:00,BHMEURBRD01,26.14901995,91.7395035,470,315,2,bike,2.0,0
2016-10-17 10:04:00,BHMEURBRD01,26.14901995,91.7395035,470,380,3,car,2.0,0
2016-10-17 11:04:00,BHMEURBRD01,26.14901995,91.7395035,470,415,7,car,9.0,0
2016-10-17 12:57:00,BHMEURBRD01,26.14901995,91.7395035,470,451,8,bike,9.0,0
2016-10-17 13:31:00,BHMEURBRD01,26.14901995,91.7395035,470,450,8,car,9.0,0
2016-10-17 15:31:00,BHMEURBRD01,26.14901995,91.7395035,470,409,2,car,2.0,0
2016-10-17 15:57:00,BHMEURBRD01,26.14901995,91.7395035,470,403,2,car,2.0,0
2016-10-17 16:28:00,BHMEURBRD01,26.14901995,91.7395035,470,367,2,car,2.0,0
2016-10-18 08:01:00,BHMEURBRD01,26.14901995,91.7395035,470,138,1,car,2.0,0
2016-10-18 08:28:00,BHMEURBRD01,26.14901995,91.7395035,470,207,2,car,2.0,0
2016-10-18 09:28:00,BHMEURBRD01,26.14901995,91.7395035,470,346,2,car,2.0,0
2016-10-18 10:01:00,BHMEURBRD01,26.14901995,91.7395035,470,414,2,bike,2.0,0
2016-10-18 10:28:00,BHMEURBRD01,26.14901995,91.7395035,470,431,3,car,2.0,0
2016-10-18 12:01:00,BHMEURBRD01,26.14901995,91.7395035,470,467,7,car,9.0,0
2016-10-18 12:27:00,BHMEURBRD01,26.14901995,91.7395035,470,459,8,bike,9.0,0
2016-10-18 13:01:00,BHMEURBRD01,26.14901995,91.7395035,470,461,7,car,9.0,0
2016-10-18 15:01:00,BHMEURBRD01,26.14901995,91.7395035,470,425,2,truck,2.0,0
2016-10-18 15:55:00,BHMEURBRD01,26.14901995,91.7395035,470,399,3,bike,2.0,0
2016-10-18 16:27:00,BHMEURBRD01,26.14901995,91.7395035,470,359,2,cycle,2.0,0
2016-10-19 08:05:00,BHMEURBRD01,26.14901995,91.7395035,470,158,2,bike,2.0,0
2016-10-19 08:58:00,BHMEURBRD01,26.14901995,91.7395035,470,305,1,car,2.0,0
2016-10-19 09:58:00,BHMEURBRD01,26.14901995,91.7395035,470,407,2,car,2.0,0
2016-10-19 10:25:00,BHMEURBRD01,26.14901995,91.7395035,470,426,3,cycle,2.0,0
2016-10-19 12:25:00,BHMEURBRD01,26.14901995,91.7395035,470,458,8,bike,9.0,0
2016-10-19 12:58:00,BHMEURBRD01,26.14901995,91.7395035,470,460,8,bike,9.0,0
2016-10-19 13:25:00,BHMEURBRD01,26.14901995,91.7395035,470,465,8,cycle,9.0,0
2016-10-19 14:32:00,BHMEURBRD01,26.14901995,91.7395035,470,440,5,cycle,9.0,0
2016-10-19 15:32:00,BHMEURBRD01,26.14901995,91.7395035,470,405,3,bike,2.0,0
2016-10-19 15:59:00,BHMEURBRD01,26.14901995,91.7395035,470,383,2,bike,2.0,0
2016-10-19 16:25:00,BHMEURBRD01,26.14901995,91.7395035,470,356,2,bike,2.0,0
2016-10-22 07:59:00,BHMEURBRD01,26.14901995,91.7395035,470,34,1,car,2.0,0
2016-10-22 08:26:00,BHMEURBRD01,26.14901995,91.7395035,470,38,1,bike,2.0,0
2016-10-22 09:26:00,BHMEURBRD01,26.14901995,91.7395035,470,48,2,truck,2.0,0
2016-10-22 09:59:00,BHMEURBRD01,26.14901995,91.7395035,470,60,2,car,2.0,0
2016-10-22 10:26:00,BHMEURBRD01,26.14901995,91.7395035,470,71,2,bike,2.0,0
2016-10-22 12:59:00,BHMEURBRD01,26.14901995,91.7395035,470,143,6,truck,9.0,0
2016-10-22 13:32:00,BHMEURBRD01,26.14901995,91.7395035,470,145,6,truck,9.0,0
2016-10-22 15:26:00,BHMEURBRD01,26.14901995,91.7395035,470,151,2,cycle,2.0,0
2016-10-22 15:59:00,BHMEURBRD01,26.14901995,91.7395035,470,156,3,car,2.0,0
2016-10-22 16:26:00,BHMEURBRD01,26.14901995,91.7395035,470,154,2,car,2.0,0
2016-10-23 07:59:00,BHMEURBRD01,26.14901995,91.7395035,470,40,2,truck,2.0,1
2016-10-23 08:26:00,BHMEURBRD01,26.14901995,91.7395035,470,43,2,bike,2.0,1
2016-10-23 08:59:00,BHMEURBRD01,26.14901995,91.7395035,470,43,1,car,2.0,1
2016-10-23 09:26:00,BHMEURBRD01,26.14901995,91.7395035,470,43,2,car,2.0,1
2016-10-23 09:59:00,BHMEURBRD01,26.14901995,91.7395035,470,46,2,car,2.0,1
2016-10-23 10:26:00,BHMEURBRD01,26.14901995,91.7395035,470,66,4,car,2.0,1
2016-10-23 11:26:00,BHMEURBRD01,26.14901995,91.7395035,470,72,7,cycle,9.0,1
2016-10-23 12:26:00,BHMEURBRD01,26.14901995,91.7395035,470,94,8,bike,9.0,1
2016-10-23 13:06:00,BHMEURBRD01,26.14901995,91.7395035,470,104,8,car,9.0,1
2016-10-23 13:26:00,BHMEURBRD01,26.14901995,91.7395035,470,108,8,car,9.0,1
2016-10-23 15:26:00,BHMEURBRD01,26.14901995,91.7395035,470,138,2,car,2.0,1
2016-10-23 15:59:00,BHMEURBRD01,26.14901995,91.7395035,470,141,3,car,2.0,1
2016-10-23 16:26:00,BHMEURBRD01,26.14901995,91.7395035,470,135,1,car,2.0,1
2016-10-24 07:56:00,BHMEURBRD01,26.14901995,91.7395035,470,126,1,bike,2.0,0
2016-10-24 09:03:00,BHMEURBRD01,26.14901995,91.7395035,470,274,3,bike,2.0,0
2016-10-24 09:30:00,BHMEURBRD01,26.14901995,91.7395035,470,306,3,bike,2.0,0
2016-10-24 09:55:00,BHMEURBRD01,26.14901995,91.7395035,470,337,2,cycle,2.0,0
2016-10-24 12:02:00,BHMEURBRD01,26.14901995,91.7395035,470,416,8,car,9.0,0
2016-10-24 12:30:00,BHMEURBRD01,26.14901995,91.7395035,470,413,8,bike,9.0,0
2016-10-24 12:56:00,BHMEURBRD01,26.14901995,91.7395035,470,417,8,car,9.0,0
2016-10-24 13:30:00,BHMEURBRD01,26.14901995,91.7395035,470,425,7,car,9.0,0
2016-10-24 14:30:00,BHMEURBRD01,26.14901995,91.7395035,470,429,5,car,9.0,0
2016-10-24 14:56:00,BHMEURBRD01,26.14901995,91.7395035,470,429,6,bike,9.0,0
2016-10-24 15:32:00,BHMEURBRD01,26.14901995,91.7395035,470,422,2,car,2.0,0
2016-10-24 16:33:00,BHMEURBRD01,26.14901995,91.7395035,470,334,2,car,2.0,0
2016-10-25 08:00:00,BHMEURBRD01,26.14901995,91.7395035,470,142,2,car,2.0,0
2016-10-25 08:26:00,BHMEURBRD01,26.14901995,91.7395035,470,213,2,cycle,2.0,0
2016-10-25 09:00:00,BHMEURBRD01,26.14901995,91.7395035,470,311,2,car,2.0,0
2016-10-25 09:19:00,BHMEURBRD01,26.14901995,91.7395035,470,341,2,car,2.0,0
2016-10-25 09:56:00,BHMEURBRD01,26.14901995,91.7395035,470,397,2,car,2.0,0
2016-10-25 10:29:00,BHMEURBRD01,26.14901995,91.7395035,470,436,3,bike,2.0,0
2016-10-25 12:02:00,BHMEURBRD01,26.14901995,91.7395035,470,459,8,car,9.0,0
2016-10-25 14:29:00,BHMEURBRD01,26.14901995,91.7395035,470,470,6,bike,9.0,0
2016-10-25 15:02:00,BHMEURBRD01,26.14901995,91.7395035,470,444,3,truck,2.0,0
2016-10-25 15:29:00,BHMEURBRD01,26.14901995,91.7395035,470,436,3,car,2.0,0
2016-10-25 15:56:00,BHMEURBRD01,26.14901995,91.7395035,470,397,3,car,2.0,0
2016-10-26 07:59:00,BHMEURBRD01,26.14901995,91.7395035,470,137,1,car,2.0,0
2016-10-26 08:32:00,BHMEURBRD01,26.14901995,91.7395035,470,211,1,car,2.0,0
2016-10-26 08:59:00,BHMEURBRD01,26.14901995,91.7395035,470,279,2,car,2.0,0
2016-10-26 09:26:00,BHMEURBRD01,26.14901995,91.7395035,470,321,2,car,2.0,0
2016-10-26 09:59:00,BHMEURBRD01,26.14901995,91.7395035,470,375,2,car,2.0,0
2016-10-26 10:26:00,BHMEURBRD01,26.14901995,91.7395035,470,403,4,car,2.0,0
2016-10-26 12:26:00,BHMEURBRD01,26.14901995,91.7395035,470,452,8,car,9.0,0
2016-10-26 12:59:00,BHMEURBRD01,26.14901995,91.7395035,470,455,8,bike,9.0,0
2016-10-26 13:26:00,BHMEURBRD01,26.14901995,91.7395035,470,458,7,car,9.0,0
2016-10-26 14:26:00,BHMEURBRD01,26.14901995,91.7395035,470,461,5,car,9.0,0
2016-10-26 15:26:00,BHMEURBRD01,26.14901995,91.7395035,470,436,2,car,2.0,0
2016-10-26 15:59:00,BHMEURBRD01,26.14901995,91.7395035,470,404,2,car,2.0,0
2016-10-26 16:32:00,BHMEURBRD01,26.14901995,91.7395035,470,368,2,car,2.0,0
2016-10-27 07:59:00,BHMEURBRD01,26.14901995,91.7395035,470,138,1,cycle,2.0,0
2016-10-27 09:32:00,BHMEURBRD01,26.14901995,91.7395035,470,314,2,bike,2.0,0
2016-10-27 09:59:00,BHMEURBRD01,26.14901995,91.7395035,470,341,2,car,2.0,0
2016-10-27 11:59:00,BHMEURBRD01,26.14901995,91.7395035,470,429,7,car,9.0,0
2016-10-27 12:26:00,BHMEURBRD01,26.14901995,91.7395035,470,455,9,car,9.0,0
2016-10-27 12:59:00,BHMEURBRD01,26.14901995,91.7395035,470,463,8,car,9.0,0
2016-10-27 13:32:00,BHMEURBRD01,26.14901995,91.7395035,470,460,7,car,9.0,0
2016-10-27 13:59:00,BHMEURBRD01,26.14901995,91.7395035,470,458,7,car,9.0,0
2016-10-27 15:26:00,BHMEURBRD01,26.14901995,91.7395035,470,441,2,bike,2.0,0
2016-10-27 15:59:00,BHMEURBRD01,26.14901995,91.7395035,470,416,2,car,2.0,0
2016-10-27 16:26:00,BHMEURBRD01,26.14901995,91.7395035,470,383,2,car,2.0,0
2016-10-28 08:16:00,BHMEURBRD01,26.14901995,91.7395035,470,150,2,car,2.0,0
2016-10-28 08:16:00,BHMEURBRD01,26.14901995,91.7395035,470,150,1,cycle,2.0,0
2016-10-28 08:56:00,BHMEURBRD01,26.14901995,91.7395035,470,237,2,car,2.0,0
2016-10-28 09:29:00,BHMEURBRD01,26.14901995,91.7395035,470,274,3,car,2.0,0
2016-10-28 10:02:00,BHMEURBRD01,26.14901995,91.7395035,470,319,2,car,2.0,0
2016-10-28 10:29:00,BHMEURBRD01,26.14901995,91.7395035,470,339,3,bike,2.0,0
2016-10-28 12:29:00,BHMEURBRD01,26.14901995,91.7395035,470,399,8,car,9.0,0
2016-10-28 13:02:00,BHMEURBRD01,26.14901995,91.7395035,470,407,6,bike,9.0,0
2016-10-28 13:29:00,BHMEURBRD01,26.14901995,91.7395035,470,410,7,bike,9.0,0
2016-10-28 15:02:00,BHMEURBRD01,26.14901995,91.7395035,470,398,2,car,2.0,0
2016-10-28 15:29:00,BHMEURBRD01,26.14901995,91.7395035,470,385,3,bike,2.0,0
2016-10-28 16:02:00,BHMEURBRD01,26.14901995,91.7395035,470,368,2,truck,2.0,0
2016-10-28 16:29:00,BHMEURBRD01,26.14901995,91.7395035,470,337,2,bike,2.0,0
2016-10-29 08:26:00,BHMEURBRD01,26.14901995,91.7395035,470,46,1,car,2.0,0
2016-10-29 08:59:00,BHMEURBRD01,26.14901995,91.7395035,470,54,1,car,2.0,0
2016-10-29 09:26:00,BHMEURBRD01,26.14901995,91.7395035,470,57,2,car,2.0,0
2016-10-29 09:59:00,BHMEURBRD01,26.14901995,91.7395035,470,71,1,truck,2.0,0
2016-10-29 10:26:00,BHMEURBRD01,26.14901995,91.7395035,470,79,2,truck,2.0,0
2016-10-29 12:06:00,BHMEURBRD01,26.14901995,91.7395035,470,125,7,bike,9.0,0
2016-10-29 12:26:00,BHMEURBRD01,26.14901995,91.7395035,470,144,6,car,9.0,0
2016-10-29 12:59:00,BHMEURBRD01,26.14901995,91.7395035,470,158,7,bike,9.0,0
2016-10-29 13:26:00,BHMEURBRD01,26.14901995,91.7395035,470,176,7,car,9.0,0
2016-10-29 15:26:00,BHMEURBRD01,26.14901995,91.7395035,470,191,2,car,2.0,0
2016-10-29 15:59:00,BHMEURBRD01,26.14901995,91.7395035,470,192,3,bike,2.0,0
2016-10-29 16:26:00,BHMEURBRD01,26.14901995,91.7395035,470,183,1,car,2.0,0
2016-10-30 07:59:00,BHMEURBRD01,26.14901995,91.7395035,470,30,1,bike,2.0,1
2016-10-30 07:59:00,BHMEURBRD01,26.14901995,91.7395035,470,30,2,bike,2.0,1
2016-10-30 07:59:00,BHMEURBRD01,26.14901995,91.7395035,470,30,1,car,2.0,1
2016-10-30 08:25:00,BHMEURBRD01,26.14901995,91.7395035,470,30,1,car,2.0,1
2016-10-30 08:59:00,BHMEURBRD01,26.14901995,91.7395035,470,33,2,cycle,2.0,1
2016-10-30 09:25:00,BHMEURBRD01,26.14901995,91.7395035,470,38,2,bike,2.0,1
2016-10-30 09:59:00,BHMEURBRD01,26.14901995,91.7395035,470,49,2,car,2.0,1
2016-10-30 10:25:00,BHMEURBRD01,26.14901995,91.7395035,470,60,3,car,2.0,1
2016-10-30 11:25:00,BHMEURBRD01,26.14901995,91.7395035,470,83,8,car,9.0,1
2016-10-30 12:26:00,BHMEURBRD01,26.14901995,91.7395035,470,107,9,car,9.0,1
2016-10-30 13:06:00,BHMEURBRD01,26.14901995,91.7395035,470,123,8,car,9.0,1
2016-10-30 13:25:00,BHMEURBRD01,26.14901995,91.7395035,470,140,9,car,9.0,1
2016-10-30 15:32:00,BHMEURBRD01,26.14901995,91.7395035,470,184,3,car,2.0,1
2016-10-31 08:26:00,BHMEURBRD01,26.14901995,91.7395035,470,193,2,car,2.0,0
2016-10-31 09:00:00,BHMEURBRD01,26.14901995,91.7395035,470,273,2,car,2.0,0
2016-10-31 09:26:00,BHMEURBRD01,26.14901995,91.7395035,470,312,2,car,2.0,0
2016-10-31 10:00:00,BHMEURBRD01,26.14901995,91.7395035,470,358,3,car,2.0,0
2016-10-31 12:00:00,BHMEURBRD01,26.14901995,91.7395035,470,415,7,car,9.0,0
2016-10-31 12:26:00,BHMEURBRD01,26.14901995,91.7395035,470,420,8,truck,9.0,0
2016-10-31 13:00:00,BHMEURBRD01,26.14901995,91.7395035,470,427,7,bike,9.0,0
2016-10-31 13:26:00,BHMEURBRD01,26.14901995,91.7395035,470,426,7,car,9.0,0
2016-10-31 16:00:00,BHMEURBRD01,26.14901995,91.7395035,470,382,1,truck,2.0,0
2016-10-31 16:26:00,BHMEURBRD01,26.14901995,91.7395035,470,364,2,car,2.0,0
2016-11-01 08:06:00,BHMEURBRD01,26.14901995,91.7395035,470,117,2,car,2.0,0
2016-11-01 08:26:00,BHMEURBRD01,26.14901995,91.7395035,470,163,2,truck,2.0,0
2016-11-01 09:26:00,BHMEURBRD01,26.14901995,91.7395035,470,320,3,car,2.0,0
2016-11-01 10:00:00,BHMEURBRD01,26.14901995,91.7395035,470,397,3,car,2.0,0
2016-11-01 10:26:00,BHMEURBRD01,26.14901995,91.7395035,470,419,3,car,2.0,0
2016-11-01 12:26:00,BHMEURBRD01,26.14901995,91.7395035,470,450,8,cycle,9.0,0
2016-11-01 13:00:00,BHMEURBRD01,26.14901995,91.7395035,470,440,8,bike,9.0,0
2016-11-01 13:26:00,BHMEURBRD01,26.14901995,91.7395035,470,434,8,car,9.0,0
2016-11-01 15:27:00,BHMEURBRD01,26.14901995,91.7395035,470,401,3,car,2.0,0
2016-11-01 16:00:00,BHMEURBRD01,26.14901995,91.7395035,470,376,2,bike,2.0,0
2016-11-01 16:33:00,BHMEURBRD01,26.14901995,91.7395035,470,347,1,bike,2.0,0
2016-11-02 07:56:00,BHMEURBRD01,26.14901995,91.7395035,470,135,1,bike,2.0,0
2016-11-02 08:30:00,BHMEURBRD01,26.14901995,91.7395035,470,206,2,car,2.0,0
2016-11-02 08:56:00,BHMEURBRD01,26.14901995,91.7395035,470,278,2,car,2.0,0
2016-11-02 09:30:00,BHMEURBRD01,26.14901995,91.7395035,470,349,2,car,2.0,0
2016-11-02 10:29:00,BHMEURBRD01,26.14901995,91.7395035,470,435,3,bike,2.0,0
2016-11-02 12:30:00,BHMEURBRD01,26.14901995,91.7395035,470,452,9,cycle,9.0,0
2016-11-02 13:03:00,BHMEURBRD01,26.14901995,91.7395035,470,444,7,car,9.0,0
2016-11-02 13:30:00,BHMEURBRD01,26.14901995,91.7395035,470,428,7,car,9.0,0
2016-11-02 14:03:00,BHMEURBRD01,26.14901995,91.7395035,470,417,6,truck,9.0,0
2016-11-02 14:30:00,BHMEURBRD01,26.14901995,91.7395035,470,426,6,truck,9.0,0
2016-11-02 15:29:00,BHMEURBRD01,26.14901995,91.7395035,470,417,3,car,2.0,0
2016-11-02 16:03:00,BHMEURBRD01,26.14901995,91.7395035,470,398,1,car,2.0,0
2016-11-02 16:30:00,BHMEURBRD01,26.14901995,91.7395035,470,367,2,car,2.0,0
2016-11-03 08:00:00,BHMEURBRD01,26.14901995,91.7395035,470,142,2,car,2.0,0
2016-11-03 08:00:00,BHMEURBRD01,26.14901995,91.7395035,470,142,1,car,2.0,0
2016-11-03 08:26:00,BHMEURBRD01,26.14901995,91.7395035,470,198,2,car,2.0,0
2016-11-03 09:26:00,BHMEURBRD01,26.14901995,91.7395035,470,338,2,car,2.0,0
2016-11-03 10:00:00,BHMEURBRD01,26.14901995,91.7395035,470,384,4,car,2.0,0
2016-11-03 10:26:00,BHMEURBRD01,26.14901995,91.7395035,470,409,3,car,2.0,0
2016-11-03 12:00:00,BHMEURBRD01,26.14901995,91.7395035,470,449,8,truck,9.0,0
2016-11-03 12:26:00,BHMEURBRD01,26.14901995,91.7395035,470,453,8,bike,9.0,0
2016-11-03 12:59:00,BHMEURBRD01,26.14901995,91.7395035,470,460,8,bike,9.0,0
2016-11-03 13:26:00,BHMEURBRD01,26.14901995,91.7395035,470,455,8,car,9.0,0
2016-11-03 15:33:00,BHMEURBRD01,26.14901995,91.7395035,470,407,3,car,2.0,0
2016-11-03 16:30:00,BHMEURBRD01,26.14901995,91.7395035,470,358,2,bike,2.0,0
2016-11-04 08:00:00,BHMEURBRD01,26.14901995,91.7395035,470,182,1,bike,2.0,0
2016-11-04 08:26:00,BHMEURBRD01,26.14901995,91.7395035,470,249,2,car,2.0,0
2016-11-04 08:59:00,BHMEURBRD01,26.14901995,91.7395035,470,347,2,cycle,2.0,0
2016-11-04 09:33:00,BHMEURBRD01,26.14901995,91.7395035,470,387,2,car,2.0,0
2016-11-04 10:00:00,BHMEURBRD01,26.14901995,91.7395035,470,414,3,car,2.0,0
2016-11-04 10:26:00,BHMEURBRD01,26.14901995,91.7395035,470,418,3,car,2.0,0
2016-11-04 12:33:00,BHMEURBRD01,26.14901995,91.7395035,470,459,8,car,9.0,0
2016-11-04 13:00:00,BHMEURBRD01,26.14901995,91.7395035,470,462,7,car,9.0,0
2016-11-04 13:26:00,BHMEURBRD01,26.14901995,91.7395035,470,460,7,car,9.0,0
2016-11-04 15:26:00,BHMEURBRD01,26.14901995,91.7395035,470,418,3,car,2.0,0
2016-11-04 16:00:00,BHMEURBRD01,26.14901995,91.7395035,470,392,2,car,2.0,0
2016-11-05 08:26:00,BHMEURBRD01,26.14901995,91.7395035,470,96,1,car,2.0,0
2016-11-05 08:59:00,BHMEURBRD01,26.14901995,91.7395035,470,106,1,car,2.0,0
2016-11-05 10:33:00,BHMEURBRD01,26.14901995,91.7395035,470,143,5,car,9.0,0
2016-11-05 12:06:00,BHMEURBRD01,26.14901995,91.7395035,470,180,6,car,9.0,0
2016-11-05 12:26:00,BHMEURBRD01,26.14901995,91.7395035,470,181,7,cycle,9.0,0
2016-11-05 13:33:00,BHMEURBRD01,26.14901995,91.7395035,470,202,6,truck,9.0,0
2016-11-05 15:26:00,BHMEURBRD01,26.14901995,91.7395035,470,246,2,car,2.0,0
2016-11-05 16:26:00,BHMEURBRD01,26.14901995,91.7395035,470,233,2,bike,2.0,0
2016-11-06 08:00:00,BHMEURBRD01,26.14901995,91.7395035,470,49,1,car,2.0,1
2016-11-06 08:26:00,BHMEURBRD01,26.14901995,91.7395035,470,49,2,cycle,2.0,1
2016-11-06 09:00:00,BHMEURBRD01,26.14901995,91.7395035,470,51,2,car,2.0,1
2016-11-06 09:33:00,BHMEURBRD01,26.14901995,91.7395035,470,55,3,car,2.0,1
2016-11-06 10:26:00,BHMEURBRD01,26.14901995,91.7395035,470,68,3,car,2.0,1
2016-11-06 12:26:00,BHMEURBRD01,26.14901995,91.7395035,470,112,9,car,9.0,1
2016-11-06 13:06:00,BHMEURBRD01,26.14901995,91.7395035,470,133,9,car,9.0,1
2016-11-06 13:26:00,BHMEURBRD01,26.14901995,91.7395035,470,146,8,car,9.0,1
2016-11-06 15:26:00,BHMEURBRD01,26.14901995,91.7395035,470,247,2,car,2.0,1
2016-11-07 08:00:00,BHMEURBRD01,26.14901995,91.7395035,470,115,2,car,2.0,0
2016-11-07 08:26:00,BHMEURBRD01,26.14901995,91.7395035,470,183,2,truck,2.0,0
2016-11-07 08:59:00,BHMEURBRD01,26.14901995,91.7395035,470,280,2,car,2.0,0
2016-11-07 09:26:00,BHMEURBRD01,26.14901995,91.7395035,470,322,3,car,2.0,0
2016-11-07 09:59:00,BHMEURBRD01,26.14901995,91.7395035,470,360,2,bike,2.0,0
2016-11-07 10:26:00,BHMEURBRD01,26.14901995,91.7395035,470,386,3,car,2.0,0
2016-11-07 10:59:00,BHMEURBRD01,26.14901995,91.7395035,470,409,5,cycle,9.0,0
2016-11-07 11:59:00,BHMEURBRD01,26.14901995,91.7395035,470,443,8,cycle,9.0,0
2016-11-07 12:26:00,BHMEURBRD01,26.14901995,91.7395035,470,449,8,car,9.0,0
2016-11-07 12:59:00,BHMEURBRD01,26.14901995,91.7395035,470,447,8,car,9.0,0
2016-11-07 13:33:00,BHMEURBRD01,26.14901995,91.7395035,470,448,7,car,9.0,0
2016-11-07 15:33:00,BHMEURBRD01,26.14901995,91.7395035,470,401,3,cycle,2.0,0
2016-11-07 16:00:00,BHMEURBRD01,26.14901995,91.7395035,470,377,1,bike,2.0,0
2016-11-07 16:33:00,BHMEURBRD01,26.14901995,91.7395035,470,342,2,cycle,2.0,0
2016-11-08 07:59:00,BHMEURBRD01,26.14901995,91.7395035,470,139,1,car,2.0,0
2016-11-08 08:26:00,BHMEURBRD01,26.14901995,91.7395035,470,198,2,car,2.0,0
